stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,stop_timezone,location_type,parent_station
ROME315,70247,"Via S. Croce In Gerusalemme/Manzoni","",41.891754,12.509217,"",,,
ROME316,70248,"Via S. Croce In Gerusalemme/Statilia","",41.890076,12.512252,"",,,
ROME317,70249,"Via S. Croce In Gerusalemme","",41.888878,12.514327,"",,,
ROME318,70252,"La Spezia/Lodi","",41.887093,12.520778,"",,,
ROME319,70253,"Alghero","",41.886349,12.521517,"",,,
ROME320,70254,"Villa Fiorelli","",41.884224,12.522455,"",,,
ROME322,70256,"Lepanto","",41.911846,12.465752,"",,,
ROME324,70258,"Cicerone/Plinio","",41.907558,12.468350,"",,,
ROME325,70259,"Cicerone/Cavour","",41.906097,12.469172,"",,,
ROME326,70261,"Vittoria Colonna","",41.905022,12.472313,"",,,
ROME327,70262,"Ripetta","",41.904053,12.475233,"",,,
ROME328,70263,"Monte Brianzo","",41.902805,12.474048,"",,,
ROME330,70266,"Rinascimento","",41.898003,12.473928,"",,,
ROME332,70268,"Esquilino/Cavour","",41.898422,12.496635,"",,,
ROME333,70269,"Rattazzi/Giolitti","",41.898071,12.503713,"",,,
ROME334,70270,"Rattazzi/Napoleone Iii","",41.896347,12.501985,"",,,
ROME335,70273,"De Lollis/Irpini","",41.900986,12.515715,"",,,
ROME337,70275,"Tiburtina/Marrucini","",41.898220,12.513933,"",,,
ROME339,70277,"Marsala","",41.898895,12.507992,"",,,
ROME340,70278,"Cavour/Esquilino","",41.897987,12.496670,"",,,
ROME341,70279,"Panisperna","",41.897171,12.494590,"",,,
ROME342,70280,"Milano","",41.897099,12.492510,"",,,
ROME343,70281,"Milano/Nazionale","",41.898502,12.490825,"",,,
ROME344,70282,"Tritone/Fontana Trevi","",41.902756,12.485220,"",,,
ROME9448,70284,"Tritone/Fontana Di Trevi","",41.902420,12.484100,"",,,
ROME345,70285,"Traforo/Tritone","",41.902199,12.486193,"",,,
ROME346,70286,"Milano/Nazionale","",41.899181,12.489742,"",,,
ROME348,70289,"Troiani/Decima","80 M. DOPO VIA DI DECIMA",41.812969,12.451795,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME349,70290,"Troiani/Costellazioni","50 M. PRIMA VIA DELLE COSTELLAZIONI",41.812439,12.450555,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME351,70292,"Tiburtina/Marrucini","",41.898907,12.515503,"",,,
ROME352,70293,"Tiburtina/Reti","",41.899578,12.516828,"",,,
ROME353,70294,"Indipendenza","",41.904179,12.502850,"",,,
ROME356,70299,"Dandolo/Glorioso","",41.884274,12.468070,"",,,
ROME357,70300,"Dandolo","",41.885254,12.466518,"",,,
ROME358,70301,"Fabrizi","",41.886242,12.464792,"",,,
ROME359,70302,"Calandrelli","",41.885021,12.463020,"",,,
ROME361,70304,"Carini/Pilo","",41.882309,12.460712,"",,,
ROME362,70305,"Barrili","",41.879829,12.460583,"",,,
ROME363,70307,"Poerio","",41.876095,12.461120,"",,,
ROME364,70308,"Poerio/F.lli Bandiera","",41.880650,12.463350,"",,,
ROME365,70309,"Poerio/Dall'ongaro","",41.878136,12.463145,"",,,
ROME366,70310,"Quadrio","",41.881886,12.461278,"",,,
ROME367,70311,"Bonnet/Carini","",41.885040,12.461368,"",,,
ROME368,70312,"Dandolo/Fabrizi","",41.886196,12.465642,"",,,
ROME369,70313,"Dandolo/Casini","",41.883480,12.466455,"",,,
ROME370,70319,"Grande Muraglia/Oceano Pacifico","",41.823700,12.455927,"",,,
ROME371,70320,"Grande Muraglia/Rotterdam","",41.820534,12.454173,"",,,
ROME372,70322,"Grande Muraglia/Siviglia","",41.819050,12.451475,"",,,
ROME373,70323,"Gattamelata/Cane","",41.888298,12.536688,"",,,
ROME374,70324,"Gattamelata/Di Bastelica","",41.890053,12.536637,"",,,
ROME375,70327,"Grande Muraglia/Decima","",41.816727,12.447512,"",,,
ROME376,70328,"P.le Prenestino","",41.891369,12.527625,"",,,
ROME377,70329,"Aquila","",41.890652,12.525418,"",,,
ROME378,70330,"Ponte Casilino","",41.889267,12.523013,"",,,
ROME379,70331,"La Spezia/Lodi","",41.887066,12.519813,"",,,
ROME380,70335,"Porta S. Giovanni","",41.886333,12.509017,"",,,
ROME381,70340,"Colosseo","",41.891262,12.491467,"",,,
ROME382,70341,"Fori Imperiali","",41.893661,12.486492,"",,,
ROME383,70342,"Fori Imperiali/Campidoglio","",41.894993,12.484187,"",,,
ROME384,70344,"Lgt Marzio/Porto Di Ripetta","",41.904259,12.474908,"",,,
ROME385,70347,"P.za Cola Di Rienzo","",41.908455,12.467085,"",,,
ROME386,70348,"Cola Di Rienzo/Regolo","",41.907871,12.464628,"",,,
ROME387,70349,"Cola Di Rienzo/Terenzio","",41.907318,12.462363,"",,,
ROME388,70350,"Cola Di Rienzo/Catone","",41.906582,12.459473,"",,,
ROME389,70351,"Risorgimento","",41.906185,12.458382,"",,,
ROME390,70352,"Cola Di Rienzo/Catone","",41.906487,12.459553,"",,,
ROME391,70353,"Cola Di Rienzo/Terenzio","",41.907410,12.463490,"",,,
ROME392,70354,"Cola Di Rienzo/Tacito","",41.908188,12.466540,"",,,
ROME393,70357,"Maria Adelaide","",41.909809,12.474352,"",,,
ROME394,70358,"Passeggiata Ripetta","",41.908840,12.474267,"",,,
ROME395,70359,"Augusto Imperatore","",41.905315,12.477305,"",,,
ROME396,70360,"Tomacelli","",41.904598,12.477745,"",,,
ROME397,70361,"Corso/L.go Chigi","",41.901829,12.479970,"",,,
ROME398,70362,"Grande Muraglia/Pianeta Saturno","",41.814953,12.444633,"",,,
ROME399,70364,"Cavour/Ricci","",41.893642,12.488975,"",,,
ROME400,70365,"Fori Imperiali","",41.893326,12.486885,"",,,
ROME401,70366,"Grande Muraglia/Pianeta Saturno","",41.814751,12.444737,"",,,
ROME402,70367,"Labicana/Colosseo","",41.890240,12.495133,"",,,
ROME403,70369,"Labicana/Merulana","",41.889107,12.502853,"",,,
ROME404,70370,"Grande Muraglia/Decima","",41.816574,12.447663,"",,,
ROME405,70371,"Porta S. Giovanni","",41.886692,12.508513,"",,,
ROME406,70372,"Appia/San Giovanni","",41.884987,12.510217,"",,,
ROME407,70374,"Ponte Casilino","",41.888428,12.522567,"",,,
ROME409,70376,"Grande Muraglia/Siviglia","",41.818726,12.451360,"",,,
ROME410,70377,"Grande Muraglia/Rotterdam","",41.820438,12.454542,"",,,
ROME411,70378,"Prenestina/Giovenale","",41.891861,12.531582,"",,,
ROME412,70379,"Prenestina/Giussano","",41.892174,12.534665,"",,,
ROME413,70382,"Dal Verme/Gattamelata","",41.888603,12.537167,"",,,
ROME414,70383,"Dal Verme/Degli Ubertini","",41.888596,12.539628,"",,,
ROME415,70386,"Grande Muraglia/Oceano Pacifico","",41.823784,12.456308,"",,,
ROME416,70387,"P.za Venezia","",41.895992,12.482045,"",,,
ROME417,70388,"Ardeatina/Cecchignola","",41.822159,12.519507,"",,,
ROME418,70389,"S. Giovanni In Laterano/S. Clemente","",41.888702,12.498460,"",,,
ROME419,70390,"S. Giovanni In Laterano","",41.888130,12.500365,"",,,
ROME420,70391,"Pza S. Giovanni In Laterano","",41.887016,12.504407,"",,,
ROME421,70392,"Porta S. Giovanni","",41.886406,12.507863,"",,,
ROME422,70393,"Taranto/Pontremoli","",41.884983,12.512588,"",,,
ROME423,70394,"Taranto/Aosta","",41.884335,12.515435,"",,,
ROME424,70395,"Taranto/Casalmaggiore","",41.883808,12.517732,"",,,
ROME425,70396,"Taranto/Lugo","",41.882885,12.521023,"",,,
ROME426,70397,"Ragusa","",41.881763,12.522268,"",,,
ROME427,70398,"Monselice/Stazione Tuscolana","35 M. DOPO VIA MESTRE",41.879940,12.522428,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME428,70399,"Tuscolana/Gela","",41.879101,12.522118,"",,,
ROME429,70400,"Tuscolana/Amelia","",41.877457,12.524662,"",,,
ROME430,70401,"Tuscolana/Clelia","",41.874969,12.528203,"",,,
ROME431,70402,"S. M. Ausiliatrice","",41.873787,12.529877,"",,,
ROME432,70403,"Volumnia","",41.872211,12.532837,"",,,
ROME433,70404,"Albano","",41.869995,12.532545,"",,,
ROME434,70405,"Ardeatina/Cecchignola","",41.822945,12.519105,"",,,
ROME435,70406,"Numitore","",41.872070,12.529738,"",,,
ROME436,70407,"S. M. Ausiliatrice","",41.873562,12.530892,"",,,
ROME437,70408,"Tuscolana/Clelia","",41.875824,12.527355,"",,,
ROME438,70409,"Tuscolana/Amelia","30 M. DOPO VIA AMELIA",41.877625,12.524683,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME439,70410,"Tuscolana/Assisi","45 M. DOPO VIA ASSISI",41.878410,12.523574,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME440,70411,"Monselice/Stazione Tuscolana","80 M. DOPO VIA TUSCOLANA",41.879974,12.522752,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME441,70412,"ADRIA","",41.877602,12.520060,"",,,
ROME442,70413,"GELA","",41.878159,12.519775,"",,,
ROME443,70414,"Ragusa","",41.881851,12.522918,"",,,
ROME444,70415,"Olevano Romano","",41.892170,12.555273,"",,,
ROME445,70416,"Taranto/Casalmaggiore","",41.884136,12.516775,"",,,
ROME446,70417,"Ragusa","35 M. DOPO VIA MIRANDOLA",41.881653,12.523198,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME447,70418,"Taranto/Monza","",41.884636,12.514652,"",,,
ROME448,70419,"Villa Fiorelli","",41.884109,12.522795,"",,,
ROME449,70420,"Rimini","",41.884506,12.512205,"",,,
ROME450,70421,"Alghero","",41.886524,12.521615,"",,,
ROME451,70422,"Appia/San Giovanni","",41.885094,12.510363,"",,,
ROME453,70424,"P.za S. Giovanni In Laterano","",41.887276,12.505068,"",,,
ROME454,70425,"Monza/La Spezia","",41.885929,12.515558,"",,,
ROME455,70426,"Via S. Croce In Gerusalemme/Statilia","",41.890774,12.511302,"",,,
ROME456,70427,"Conte Verde/Manzoni","",41.892399,12.508362,"",,,
ROME457,70428,"Conte Verde/P.za Vittorio Emanuele","",41.893505,12.506353,"",,,
ROME458,70431,"P.za Vittorio Emanuele","",41.895912,12.502035,"",,,
ROME459,70432,"Carlo Alberto","",41.896935,12.500082,"",,,
ROME460,70433,"Gioberti","",41.899502,12.501372,"",,,
ROME461,70436,"Mazzolari/Follereau","60 M. DOPO SBOCCO VIA R.FOLLEREAU",41.892300,12.678013,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME462,70437,"Crivellucci","",41.868328,12.525780,"",,,
ROME463,70438,"Fortifiocca/Denina","",41.870743,12.522693,"",,,
ROME464,70439,"Termini","",41.901524,12.499110,"",,,
ROME465,70441,"Volturno/Gaeta","",41.904034,12.500362,"",,,
ROME466,70443,"Volturno/Cernaia","",41.905174,12.498918,"",,,
ROME467,70444,"Baccarini/Papi","",41.873531,12.517220,"",,,
ROME468,70445,"Goito/Xx Settembre","",41.907055,12.499232,"",,,
ROME469,70446,"FIUME","",41.910892,12.498208,"",,,
ROME470,70447,"Baccarini/C.ne Appia","",41.875610,12.516735,"",,,
ROME471,70448,"Don Orione","",41.878510,12.515133,"",,,
ROME472,70450,"Albalonga","",41.879414,12.513195,"",,,
ROME473,70451,"Ceneda","",41.880676,12.510935,"",,,
ROME474,70453,"Magna Grecia/Tuscolo","30 M. DOPO P.ZA TUSCOLO",41.881008,12.508220,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME475,70454,"Paisiello/Monteverdi","",41.917835,12.493565,"",,,
ROME476,70455,"Faleria","50 M. DOPO VIA ARDEA",41.883286,12.510814,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME477,70456,"Paisiello/Bellini","",41.919781,12.492665,"",,,
ROME478,70457,"Bertoloni","",41.921246,12.491453,"",,,
ROME479,70458,"Parioli/Ungheria","",41.923531,12.491255,"",,,
ROME480,70459,"Parioli/Oxilia","",41.925117,12.489598,"",,,
ROME481,70460,"Santiago Del Cile","",41.925781,12.487337,"",,,
ROME482,70461,"Parioli/Stuparich","",41.929008,12.486063,"",,,
ROME483,70462,"Parco Rimembranza","FRONTE CIVICO 120",41.928429,12.480025,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME484,70464,"De Coubertin","25 M. DOPO SBOCCO VIA P.DE COUBERTIN",41.930763,12.476578,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME485,70465,"Salvini","",41.929363,12.493033,"",,,
ROME486,70466,"MUSE","",41.930332,12.490293,"",,,
ROME487,70467,"Digione","",41.927593,12.491093,"",,,
ROME488,70468,"Villa S. Filippo","",41.927036,12.492720,"",,,
ROME489,70470,"Romania","",41.924545,12.492837,"",,,
ROME490,70471,"Ungheria","",41.923233,12.492417,"",,,
ROME491,70472,"Guido D'arezzo","",41.920841,12.493183,"",,,
ROME492,70473,"Bellini","",41.920246,12.494978,"",,,
ROME493,70474,"Zanardelli","",41.901001,12.472227,"",,,
ROME494,70475,"Cimarosa","",41.919537,12.496690,"",,,
ROME495,70478,"Salaria/Adda","",41.914520,12.497242,"",,,
ROME496,70479,"Colosseo","",41.891064,12.491602,"",,,
ROME497,70480,"Merulana/S. Giovanni","",41.888054,12.504057,"",,,
ROME498,70481,"Magna Grecia/San Giovanni","",41.884411,12.509230,"",,,
ROME499,70482,"Magna Grecia/Tuscolo","25 M. DOPO VIA CLATERNA",41.881207,12.508098,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME500,70483,"Etruria/Tuscolo","",41.879780,12.509227,"",,,
ROME501,70484,"Etruria/Albalonga","",41.879139,12.511898,"",,,
ROME502,70485,"Emanuele Filiberto/Dante","",41.892471,12.505545,"",,,
ROME503,70486,"L.go Don Orione","",41.878201,12.515805,"",,,
ROME9328,70487,"Manzoni","",41.889713,12.506950,"",,,
ROME504,70488,"Baccarini/C.ne Appia","",41.875851,12.516523,"",,,
ROME505,70489,"Mazzolari/Follereau","45 M. PRIMA VIA R.FOLLEREAU",41.892326,12.677696,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME506,70490,"Epiro","60 M. DOPO P.ZA EPIRO ALTEZZA CIVICO 35",41.877720,12.504846,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME507,70491,"Latina","",41.875591,12.504248,"",,,
ROME508,70492,"ACAIA","",41.874870,12.507212,"",,,
ROME509,70494,"ZAMA","",41.876343,12.509993,"",,,
ROME510,70495,"Baccarini/Papi","",41.873650,12.517013,"",,,
ROME511,70497,"Baronio","50 M. DOPO VIA L.CIBRARIO ALTEZZA CIVICO 109",41.872002,12.519419,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME512,70500,"Epiro","25 M.DOPO P.ZA EPIRO PRIMA CIVICO 53",41.878517,12.505712,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME513,70501,"Saturnia","25 M. PRIMA DI VIA GALLIA PRIMA CIVICO 13",41.880276,12.506395,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME514,70503,"Fortifiocca/Baronio","40 M. DOPO P.ZA C.BARONIO",41.872334,12.520739,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME515,70504,"Fortifiocca/Denina","",41.870319,12.522862,"",,,
ROME516,70505,"De Sanctis","",41.868958,12.524650,"",,,
ROME517,70506,"Manzoni","",41.890846,12.506512,"",,,
ROME518,70507,"Emanuele Filiberto/Dante","",41.892773,12.505598,"",,,
ROME519,70508,"Lenormant/Zelia Nuttal","",41.773857,12.332577,"",,,
ROME520,70509,"ZAMA","",41.876125,12.510183,"",,,
ROME521,70510,"Satrico/Collazia","20 M. DOPO SBOCCO VIA GALAZIA ALTEZZA CIV.31",41.877232,12.507314,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME522,70511,"Epiro","2 M. PRIMA FRONTE CIVICO 18",41.878857,12.504040,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME523,70512,"Pannonia/De Mattias","",41.880215,12.501160,"",,,
ROME524,70513,"Pannonia/Tracia","",41.881477,12.499858,"",,,
ROME525,70514,"Terme Caracalla/Valle Camene","",41.881004,12.494872,"",,,
ROME526,70515,"Terme Caracalla/Porta Capena","",41.883579,12.490418,"",,,
ROME527,70516,"Lenormant/Zelia Nuttal","",41.773991,12.332548,"",,,
ROME528,70517,"Cerchi/Bocca Della Verita'","",41.888577,12.482680,"",,,
ROME529,70518,"Petroselli","",41.890152,12.480963,"",,,
ROME530,70520,"Prenestina/Conti","",41.892284,12.540177,"",,,
ROME531,70522,"Azuni/Min. Marina","",41.914703,12.472277,"",,,
ROME532,70523,"Settembrini/Martiri Belfiore","",41.914799,12.467787,"",,,
ROME533,70524,"Settembrini/Mazzini","",41.915646,12.464730,"",,,
ROME534,70525,"Oslavia/Mazzini","",41.916725,12.463127,"",,,
ROME535,70530,"Lgt Vittoria/Maresciallo Giardino","",41.923252,12.460767,"",,,
ROME536,70531,"Lgt Vittoria/Timavo","",41.921894,12.463348,"",,,
ROME537,70533,"CARSO","",41.920002,12.462868,"",,,
ROME538,70535,"Oslavia/Mazzini","",41.916603,12.462932,"",,,
ROME539,70539,"Augusto Imperatore/Ara Pacis","",41.906418,12.476653,"",,,
ROME540,70540,"Teatro Marcello/Ara Coeli","",41.893112,12.481160,"",,,
ROME541,70543,"Petroselli","",41.890251,12.480707,"",,,
ROME542,70544,"Liegi/Bellini","",41.920567,12.497023,"",,,
ROME543,70545,"GRECA","",41.887524,12.481590,"",,,
ROME544,70546,"Liegi/Ungheria","",41.921764,12.494360,"",,,
ROME545,70547,"Circo Massimo/Roseto Comunale","",41.884953,12.485345,"",,,
ROME546,70548,"Romania","",41.925194,12.493302,"",,,
ROME547,70549,"Circo Massimo","",41.884064,12.486917,"",,,
ROME548,70550,"Salvini/Bligny","",41.927235,12.493413,"",,,
ROME549,70552,"Campo Farnia/Civ. 166","ALTEZZA PIAZZALE PER INVERSIONE DI MARCIA FRONTE CIVICO 160",41.830246,12.577518,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME550,70554,"Terme Caracalla/Porta Capena","",41.882923,12.491128,"",,,
ROME551,70555,"Porta Metronia","",41.882076,12.498520,"",,,
ROME552,70556,"Albalonga/Re Di Roma","",41.880886,12.513813,"",,,
ROME553,70557,"Aosta/Re Di Roma","",41.882671,12.514510,"",,,
ROME554,70558,"Pannonia/Tracia","",41.880718,12.500398,"",,,
ROME555,70559,"De Mattias/Pannonia","",41.879448,12.501943,"",,,
ROME556,70560,"Monza/Taranto","",41.884777,12.515302,"",,,
ROME557,70561,"Satrico/Epiro","25 M. DOPO VIA LUSITANIA",41.877865,12.505448,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME558,70562,"Satrico/Zama","55 M.DOPO VIA ACAIA PRIMA VIA CAULONIA",41.876446,12.508713,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME559,70563,"Campo Farnia/Civ. 100","10 M. DOPO FRONTE CIVICO 100",41.831951,12.575870,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME560,70565,"Campo Farnia/Pellaro","",41.833378,12.575330,"",,,
ROME562,70567,"S. M. Battaglia","",41.905384,12.504345,"",,,
ROME563,70568,"Universita'/Min. Aeronautica","",41.902798,12.507747,"",,,
ROME564,70569,"Policlinico/V.le Universita'","",41.904613,12.510653,"",,,
ROME565,70570,"Policlinico","",41.906406,12.509523,"",,,
ROME566,70574,"Terme Caracalla/Valle Camene","",41.880692,12.494615,"",,,
ROME567,70575,"Provincie","",41.908707,12.521080,"",,,
ROME568,70577,"Provincie/Valerio Massimo","",41.906937,12.521303,"",,,
ROME569,70579,"Tiburtina/Valerio Massimo","",41.906151,12.522788,"",,,
ROME570,70581,"Tiburtina/Crociate","",41.907883,12.525712,"",,,
ROME571,70582,"Licia","20 M. DOPO VIA TAURASIA",41.879501,12.503152,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME572,70583,"Macedonia/Latina","35 M. DOPO VIA LATINA",41.873425,12.511848,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME573,70584,"Gregorovius","20 M. DOPO VIA MACEDONIA",41.871754,12.513246,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME574,70585,"Tommaso Da Celano/Gregorovius","25 M. DOPO VIA GREGOROVIUS",41.872044,12.514832,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME575,70586,"Tommaso Da Celano/Diacono","25 M. PRIMA P.ZA DIACONO",41.870346,12.515868,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME576,70587,"Caffarelletta","70 M. DOPO VIA NISCO",41.869274,12.518519,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME577,70588,"Villani","35 M. DOPO L.GO DELLA CAFFARELLETTA",41.870281,12.517922,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME578,70589,"Platina","40 M. DOPO VIA VILLANI",41.869408,12.516900,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME579,70590,"Coppi A.","55 M. DOPO VIA TOMMASO DA CELANO",41.870033,12.515401,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME580,70591,"Macedonia","30 M. DOPO VIA COPPI",41.870174,12.513704,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME581,70592,"Macedonia/Gregorovius","20 M. DOPO VIA GREGOROVIUS",41.871925,12.512802,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME582,70593,"Numanzia/Latina","20 M. DOPO VIA LATINA",41.873886,12.511830,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME583,70594,"Satrico/Zama","25 M. DOPO P.ZA ZAMA",41.876385,12.509169,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME584,70598,"L.go Amba Aradam","",41.882618,12.498535,"",,,
ROME585,70599,"Corso/Ss. Apostoli","",41.897743,12.481840,"",,,
ROME586,70600,"L.go Chigi","",41.901653,12.481057,"",,,
ROME587,70601,"Tritone/Barberini","",41.903271,12.487680,"",,,
ROME588,70602,"Ratto Delle Sabine","90 M. DOPO VIA CASTELCHIODATO",41.945969,12.600986,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME589,70603,"Veneto/Emilia","",41.906101,12.489870,"",,,
ROME590,70604,"Veneto/Sardegna","",41.908543,12.489098,"",,,
ROME591,70610,"Teatro Marcello","",41.893101,12.481387,"",,,
ROME592,70611,"Bocca Della Verita'","",41.888771,12.481302,"",,,
ROME593,70612,"Emporio","",41.882656,12.476477,"",,,
ROME594,70613,"Branca","",41.880234,12.474633,"",,,
ROME595,70615,"Zabaglia/Galvani","",41.876934,12.476117,"",,,
ROME596,70618,"Matteucci/Bove","",41.871964,12.481953,"",,,
ROME597,70619,"Benzoni/Pigafetta","",41.870518,12.484507,"",,,
ROME598,70622,"P.za Romano B.","",41.862278,12.485048,"",,,
ROME599,70623,"L.go Sette Chiese/Circ.ne Xi","",41.860203,12.487277,"",,,
ROME600,70624,"Macinghi Strozzi","",41.859409,12.489583,"",,,
ROME601,70625,"Bono Cairoli","",41.858150,12.489270,"",,,
ROME602,70626,"Zoagli Mameli","",41.856613,12.488025,"",,,
ROME603,70630,"Zoagli/Mameli","",41.856049,12.488467,"",,,
ROME604,70631,"Staz. Acqua Acetosa","",41.932903,12.488480,"",,,
ROME605,70632,"S. Nemesio/Cto","",41.858627,12.488870,"",,,
ROME606,70635,"P.za Romano B.","",41.863277,12.485488,"",,,
ROME607,70637,"C.ne Ostiense/Caffaro","",41.867367,12.485122,"",,,
ROME608,70638,"Benzoni/Pigafetta","",41.869701,12.484558,"",,,
ROME609,70639,"Matteucci/Bove","",41.871929,12.482878,"",,,
ROME610,70642,"Zabaglia","",41.876537,12.476683,"",,,
ROME611,70643,"Rubattino","",41.880154,12.473928,"",,,
ROME612,70644,"Campi Sportivi","",41.933060,12.489042,"",,,
ROME613,70645,"Emporio","",41.882984,12.476458,"",,,
ROME614,70646,"Bocca Della Verita'","",41.888508,12.481545,"",,,
ROME615,70647,"Nervi/Palazzo Sport","",41.823887,12.466133,"",,,
ROME616,70649,"Arte/Aeronautica","60 M. DOPO VLE AFRICA ALTEZZA CIVICO 87",41.826042,12.472696,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME617,70650,"Europa/Arte","50 M. DOPO V.LE DELL'ARTE ALTEZZA CIVICO 331",41.829636,12.473444,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME618,70651,"Europa/Tolstoi","50 M. DOPO VIA C.COLOMBO ALTEZZA CIVICO 183",41.831154,12.468293,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME619,70652,"Beethoven/Europa","55 M. DOPO VLE EUROPA ALTEZZA CIVICO 51",41.832233,12.466413,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
