Gestore;Matricola;Euro;Rimessa;Modello
ATAC;2680;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2681;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2682;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2683;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2684;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2685;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2686;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2687;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2688;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2689;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2690;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2691;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2692;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2693;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2694;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2695;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2696;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2697;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2701;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2702;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2703;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2704;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2705;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2706;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2707;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2708;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2709;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2710;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2711;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2712;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2713;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2714;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2715;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2716;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2717;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2718;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2719;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2720;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2721;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2722;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2723;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2724;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2725;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2726;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2727;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2728;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2729;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2730;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2731;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2732;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2733;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2734;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2735;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2736;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2737;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2738;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2739;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2740;Diesel Euro6;Portonaccio;IIA CITYMOOD 12M DIESEL 3p
ATAC;2741;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2742;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2743;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2744;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2745;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2746;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2747;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2748;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2749;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2750;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2751;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2752;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2753;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2754;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2755;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2756;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2757;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2758;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2759;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2760;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2761;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2762;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2763;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2764;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2765;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2766;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2767;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2768;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2769;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2770;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2771;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2772;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2773;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2774;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2775;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2776;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2777;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2778;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2779;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2780;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2781;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2782;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2783;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2784;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2785;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2786;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2787;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2788;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2789;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2790;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2791;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2792;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2793;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2794;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2795;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2796;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2797;Diesel Euro6;TorSapienza;IIA CITYMOOD 12M DIESEL 3p
ATAC;2798;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2799;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2800;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2801;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2802;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2803;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2804;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2805;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2806;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2807;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2808;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2809;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2810;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2811;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2812;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2814;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2817;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2818;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2829;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2831;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;3001;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3002;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3003;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3004;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3005;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3006;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3007;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3009;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3010;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3011;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3012;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3013;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3014;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3015;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3016;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3017;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3019;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3020;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3021;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3022;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3023;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3024;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3025;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3026;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3027;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3028;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3029;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3030;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3031;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3033;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3034;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3035;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3036;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3037;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3038;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3039;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3040;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3041;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3042;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3043;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3044;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3045;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3046;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3047;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3048;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3050;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3051;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3052;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3053;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3055;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3056;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3057;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3058;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3059;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3060;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3061;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3062;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3063;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3064;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3065;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3066;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3067;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3069;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3070;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3071;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3072;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3073;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3074;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3075;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3076;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3077;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3078;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3079;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3080;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3081;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3082;Diesel Euro5;TorSapienza;IRISBUS CITELIS 3p 12m
ATAC;3083;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3084;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3085;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3086;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3087;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3088;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3089;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3090;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3091;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3092;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3093;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3094;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3095;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3096;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3097;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3098;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3099;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3100;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3101;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3102;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3103;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3104;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3105;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3106;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3107;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3108;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3109;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3110;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3111;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3112;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3113;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3114;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3115;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3116;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3117;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3118;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3119;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3120;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3121;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3123;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3124;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3125;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3126;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3127;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3128;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3129;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3130;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3131;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3132;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3133;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3134;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3135;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3136;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3137;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3138;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3139;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3140;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3141;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3142;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3143;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3144;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3145;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3146;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3147;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3148;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3149;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3150;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3151;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3152;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3153;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3154;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3155;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3156;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3157;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3158;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3159;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3160;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3161;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3162;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3163;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3164;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3165;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3166;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3167;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3168;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3169;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3170;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3171;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3172;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3173;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3174;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3175;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3176;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3177;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3178;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3179;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3180;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3181;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3182;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3183;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3184;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3185;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3186;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3187;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3188;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3189;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3190;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3192;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3193;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3195;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3196;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3197;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3198;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3199;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3200;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3201;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
ATAC;3202;Diesel Euro5;Magliana;IRISBUS CITELIS 3p 12m
